Date,Description,Deposit Amount,Withdrawal Amount,Notes,Category Name,Category Id,Ledger Id,Ledger Name,Description_clean
27-05-2025,HINDUSTAN UNILEVER LTD INTEREST CREDIT-993877,3015.0,0.0,,Investment Income,2,202,Investment Income Ledger,HINDUSTAN UNILEVER LTD INTEREST CREDIT
23-09-2025,RENT PAYMENT-710774,0.0,24428.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
11-10-2025,TCS LIMITED INTEREST CREDIT-528565,9071.0,0.0,,Investment Income,2,202,Investment Income Ledger,TCS LIMITED INTEREST CREDIT
19-04-2025,NEFT-RENT-157062,0.0,38062.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
01-08-2025,UPI-CROSSWORD BOOKSTORE-JUICE,0.0,1988.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI CROSSWORD BOOKSTORE JUICE
19-05-2025,UPI-AK JUICE CENTRE-MEDICAL BILL,0.0,347.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AK JUICE CENTRE MEDICAL BILL
24-04-2025,ACH C- TCS LIMITED DIVIDEND-683510,1923.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C TCS LIMITED DIVIDEND
27-03-2026,NEFT CR-CREDIT CARD BILL PAYMENT-835602617,0.0,4748.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
27-07-2025,BANK TRANSFER-HOUSE RENT-744905,0.0,52331.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
20-01-2026,UPI-AIRTEL PAYMENTS BANK-DOCTOR CONSULTATION,0.0,4913.0,,Health & Medical,9,307,Medical Expense Ledger,UPI AIRTEL PAYMENTS BANK DOCTOR CONSULTATION
02-07-2025,BANK TRANSFER-HOUSE RENT-602237,0.0,9170.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
05-12-2025,UPI-MYNTRA-BREAKFAST,0.0,1926.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI MYNTRA BREAKFAST
02-01-2026,UPI-LENSKART-CAB RIDE,0.0,387.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI LENSKART CAB RIDE
03-11-2025,ACH C- TATA POWER CO LTD DIVIDEND-558996,6387.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C TATA POWER CO LTD DIVIDEND
19-09-2025,UPI-CREDCLUB-CRED PAYMENT-654800010,0.0,32831.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
28-08-2025,UPI-AIRTEL PAYMENTS BANK-WATER BILL,0.0,540.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI AIRTEL PAYMENTS BANK WATER BILL
05-08-2025,UPI-NETFLIX-STATIONERY,0.0,8697.0,,Education & Books,10,308,Education Expense Ledger,UPI NETFLIX STATIONERY
05-03-2026,SALARY CREDIT MAR 2026,57755.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT MAR
28-01-2026,UPI-CREDCLUB-MISC-851209,5350.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI CREDCLUB MISC
18-03-2026,UPI-RELIANCE DIGITAL-GAMING,0.0,1231.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI RELIANCE DIGITAL GAMING
16-05-2025,ACH C- INFOSYS LIMITED DIVIDEND-575147,7548.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C INFOSYS LIMITED DIVIDEND
23-12-2025,UPI-NETFLIX-DINNER,0.0,2279.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI NETFLIX DINNER
08-03-2026,HDFC BANK INTEREST CREDIT-424703,2127.0,0.0,,Investment Income,2,202,Investment Income Ledger,HDFC BANK INTEREST CREDIT
05-06-2025,UPI-NATURAL ICE CREAM-COACHING FEES,0.0,8835.0,,Education & Books,10,308,Education Expense Ledger,UPI NATURAL ICE CREAM COACHING FEES
25-04-2025,SALARY CREDIT APR 2025,81804.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT APR
26-12-2025,UPI-STARBUCKS-CLOTHING,0.0,8945.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI STARBUCKS CLOTHING
27-10-2025,POS-DMART-MALL PURCHASE,0.0,10601.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,POS DMART MALL PURCHASE
01-02-2026,ACH C- ICICI BANK DIVIDEND-145256,6205.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C ICICI BANK DIVIDEND
21-05-2025,UPI-LENSKART-STATIONERY,0.0,4009.0,,Education & Books,10,308,Education Expense Ledger,UPI LENSKART STATIONERY
15-01-2026,UPI-ZERODHA BROKING LTD-MOBILE BILL,0.0,4355.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI ZERODHA BROKING LTD MOBILE BILL
13-06-2025,UPI-CREDCLUB-FOOD,0.0,2087.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI CREDCLUB FOOD
30-05-2025,UPI-CROSSWORD BOOKSTORE-PHARMACY,0.0,5397.0,,Health & Medical,9,307,Medical Expense Ledger,UPI CROSSWORD BOOKSTORE PHARMACY
30-05-2025,UPI-AIRTEL PAYMENTS BANK-MISC-247735,10902.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI AIRTEL PAYMENTS BANK MISC
22-01-2026,OLA CABS PAYMENT-647546839,0.0,4077.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
29-11-2025,ASIAN PAINTS LTD INTEREST CREDIT-236645,5297.0,0.0,,Investment Income,2,202,Investment Income Ledger,ASIAN PAINTS LTD INTEREST CREDIT
08-10-2025,BANK TRANSFER-HOUSE RENT-442221,0.0,21731.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
09-08-2025,NEFT-RENT-651852,0.0,10776.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
14-02-2026,BANK TRANSFER-HOUSE RENT-829282,0.0,15697.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
21-08-2025,UPI-PVR CINEMAS-BROADBAND BILL,0.0,679.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI PVR CINEMAS BROADBAND BILL
23-01-2026,UPI-CREDCLUB-CRED PAYMENT-674286951,0.0,6060.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
07-09-2025,UPI-PVR CINEMAS-JUICE,0.0,1535.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI PVR CINEMAS JUICE
16-08-2025,NEFT CR-SALARY-WIPRO,47148.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY WIPRO
16-09-2025,UPI-NETFLIX-WATER BILL,0.0,3829.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI NETFLIX WATER BILL
19-07-2025,UPI-ZOMATO-DOCTOR CONSULTATION,0.0,5629.0,,Health & Medical,9,307,Medical Expense Ledger,UPI ZOMATO DOCTOR CONSULTATION
29-12-2025,ACH C- TCS LIMITED DIVIDEND-647670,7990.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C TCS LIMITED DIVIDEND
30-09-2025,UPI-BIG BAZAAR-GAMING,0.0,2353.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI BIG BAZAAR GAMING
24-06-2025,UPI-NETFLIX-GOA TRIP EXPENSES,0.0,7554.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI NETFLIX GOA TRIP EXPENSES
22-02-2026,UPI-LENSKART-BREAKFAST,0.0,1183.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI LENSKART BREAKFAST
18-08-2025,UPI-GOOGLEPAY-LUNCH,0.0,1718.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI GOOGLEPAY LUNCH
15-10-2025,UPI-CREDCLUB-PHARMACY,0.0,7974.0,,Health & Medical,9,307,Medical Expense Ledger,UPI CREDCLUB PHARMACY
24-02-2026,UPI-DMART-GOA TRIP EXPENSES,0.0,4703.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI DMART GOA TRIP EXPENSES
14-11-2025,UPI-ZOMATO-WATER BILL,0.0,840.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI ZOMATO WATER BILL
13-05-2025,UPI-AIRTEL PAYMENTS BANK-GAS CYLINDER PAYMENT,0.0,4903.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI AIRTEL PAYMENTS BANK GAS CYLINDER PAYMENT
09-03-2026,UPI-STARBUCKS-ONLINE SHOPPING,0.0,17951.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI STARBUCKS ONLINE SHOPPING
15-11-2025,UPI-LENSKART-ONLINE COURSE,0.0,2775.0,,Education & Books,10,308,Education Expense Ledger,UPI LENSKART ONLINE COURSE
31-07-2025,UPI-DOMINOS PIZZA-DINNER,0.0,2290.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI DOMINOS PIZZA DINNER
21-05-2025,MAY 2025 SALARY CREDIT,78736.0,0.0,,Salary Income,1,201,Salary Ledger,MAY SALARY CREDIT
15-01-2026,NEFT-RENT-416527,0.0,15493.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
12-11-2025,UPI-BHARGAV SANDEEP DESAI-JUICE,0.0,2228.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI BHARGAV SANDEEP DESAI JUICE
12-10-2025,UPI-ZOMATO-MUMBAI TRIP,0.0,5694.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI ZOMATO MUMBAI TRIP
20-02-2026,RENT PAYMENT-343459,0.0,43912.0,,Rent & Housing,4,302,Rent Expense Ledger,RENT PAYMENT
13-01-2026,UPI-SWIGGY-BREAKFAST,0.0,220.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI SWIGGY BREAKFAST
26-05-2025,UPI-LENSKART-MISC-577294,0.0,3562.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI LENSKART MISC
23-07-2025,UPI-MYNTRA-GOA TRIP EXPENSES,0.0,12217.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI MYNTRA GOA TRIP EXPENSES
30-06-2025,UPI-MYNTRA-CONCERT TICKETS,0.0,957.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI MYNTRA CONCERT TICKETS
27-12-2025,UPI-MYNTRA-MISC-709007,0.0,4282.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI MYNTRA MISC
13-04-2025,UPI-RELIANCE DIGITAL-GAS CYLINDER PAYMENT,0.0,4262.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI RELIANCE DIGITAL GAS CYLINDER PAYMENT
25-10-2025,UPI-MYNTRA-ONLINE COURSE,0.0,2857.0,,Education & Books,10,308,Education Expense Ledger,UPI MYNTRA ONLINE COURSE
03-01-2026,UPI-GOOGLEPAY-ELECTRONICS,0.0,1141.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI GOOGLEPAY ELECTRONICS
14-02-2026,SALARY CREDIT FEB 2026,64489.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT FEB
03-08-2025,UPI-LENSKART-FOOD,0.0,1305.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI LENSKART FOOD
24-01-2026,UPI-AIRTEL PAYMENTS BANK-ONLINE SHOPPING,0.0,18550.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI AIRTEL PAYMENTS BANK ONLINE SHOPPING
11-05-2025,BANK TRANSFER-HOUSE RENT-888325,0.0,50904.0,,Rent & Housing,4,302,Rent Expense Ledger,BANK TRANSFER HOUSE RENT
03-02-2026,UPI-IRCTC UTS-MISC-882381,8156.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI IRCTC UTS MISC
17-05-2025,UPI-IRCTC UTS-TICKET-170984280,0.0,699.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI IRCTC UTS TICKET
23-08-2025,UPI-LENSKART-SHOPPING,0.0,3837.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI LENSKART SHOPPING
16-01-2026,UPI-AIRTEL PAYMENTS BANK-SHOPPING,0.0,9490.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI AIRTEL PAYMENTS BANK SHOPPING
25-05-2025,UPI-UBER-BOOKS,0.0,7582.0,,Education & Books,10,308,Education Expense Ledger,UPI UBER BOOKS
23-06-2025,DIVIDEND CREDIT HDFC BANK-759993,7757.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT HDFC BANK
19-12-2025,UPI-MYNTRA-MEDICAL BILL,0.0,1277.0,,Health & Medical,9,307,Medical Expense Ledger,UPI MYNTRA MEDICAL BILL
19-12-2025,DEC 2025 SALARY CREDIT,88291.0,0.0,,Salary Income,1,201,Salary Ledger,DEC SALARY CREDIT
20-11-2025,UPI-NETFLIX-JUICE,0.0,847.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI NETFLIX JUICE
09-12-2025,UPI-SWIGGY-JUICE,0.0,769.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI SWIGGY JUICE
15-10-2025,FLIPKART SUBSCRIPTION-195790,0.0,1046.0,,Entertainment,8,306,Entertainment Expense Ledger,FLIPKART SUBSCRIPTION
01-07-2025,UPI-RELIANCE DIGITAL-MUMBAI TRIP,0.0,6819.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI RELIANCE DIGITAL MUMBAI TRIP
04-08-2025,UPI-SPOTIFY-ELECTRICITY BILL,0.0,3790.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI SPOTIFY ELECTRICITY BILL
06-06-2025,JUN 2025 SALARY CREDIT,57576.0,0.0,,Salary Income,1,201,Salary Ledger,JUN SALARY CREDIT
25-02-2026,UPI-SPOTIFY-LAB TESTS,0.0,590.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SPOTIFY LAB TESTS
30-10-2025,UPI-ZERODHA BROKING LTD-SHOPPING,0.0,13307.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI ZERODHA BROKING LTD SHOPPING
24-08-2025,UPI-NETFLIX-MISC-510243,0.0,1261.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI NETFLIX MISC
16-09-2025,NEFT CR-CREDIT CARD BILL PAYMENT-324910848,0.0,75229.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
11-03-2026,UPI-BHARGAV SANDEEP DESAI-BROADBAND BILL,0.0,4752.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI BHARGAV SANDEEP DESAI BROADBAND BILL
26-05-2025,UPI-MYNTRA-CONCERT TICKETS,0.0,3936.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI MYNTRA CONCERT TICKETS
31-10-2025,DIVIDEND CREDIT HDFC BANK-410929,8997.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT HDFC BANK
02-10-2025,UPI-BHARGAV SANDEEP DESAI-MISC-436430,557.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI BHARGAV SANDEEP DESAI MISC
09-11-2025,CC BILL PAYMENT-510941699,0.0,8354.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
07-04-2025,UPI-PVR CINEMAS-CAB RIDE,0.0,13940.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI PVR CINEMAS CAB RIDE
12-02-2026,UPI-STARBUCKS-PHARMACY,0.0,3915.0,,Health & Medical,9,307,Medical Expense Ledger,UPI STARBUCKS PHARMACY
06-03-2026,NEFT CR-CREDIT CARD BILL PAYMENT-571562019,0.0,72947.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
23-10-2025,DIVIDEND CREDIT TATA POWER CO LTD-204700,742.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT TATA POWER CO LTD
10-12-2025,DEC 2025 SALARY CREDIT,83390.0,0.0,,Salary Income,1,201,Salary Ledger,DEC SALARY CREDIT
02-03-2026,UPI-NATURAL ICE CREAM-WATER BILL,0.0,4020.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI NATURAL ICE CREAM WATER BILL
14-12-2025,UPI-IRCTC UTS-GAMING,0.0,2745.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI IRCTC UTS GAMING
26-05-2025,UPI-IRCTC UTS-TICKET-740554953,0.0,13953.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI IRCTC UTS TICKET
27-10-2025,UPI-AIRTEL PAYMENTS BANK-GOA TRIP EXPENSES,0.0,9839.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI AIRTEL PAYMENTS BANK GOA TRIP EXPENSES
07-11-2025,OLA CABS PAYMENT-387302378,0.0,9135.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
02-09-2025,UPI-LENSKART-CAB RIDE,0.0,8562.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI LENSKART CAB RIDE
25-12-2025,UPI-BHARGAV SANDEEP DESAI-CAB RIDE,0.0,271.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI BHARGAV SANDEEP DESAI CAB RIDE
07-03-2026,NEFT CR-CREDIT CARD BILL PAYMENT-768034233,0.0,49849.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
03-03-2026,NEFT CR-SALARY-HDFC BANK,72698.0,0.0,,Salary Income,1,201,Salary Ledger,NEFT CR SALARY HDFC BANK
12-09-2025,CC BILL PAYMENT-477959121,0.0,71211.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
12-05-2025,NEFT-RENT-773217,0.0,37793.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
25-03-2026,UPI-DMART-MISC-417942,12720.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI DMART MISC
31-01-2026,UPI-PVR CINEMAS-DOCTOR CONSULTATION,0.0,3356.0,,Health & Medical,9,307,Medical Expense Ledger,UPI PVR CINEMAS DOCTOR CONSULTATION
16-05-2025,UPI-MYNTRA-WATER BILL,0.0,1635.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI MYNTRA WATER BILL
02-03-2026,UPI-RELIANCE DIGITAL-ELECTRICITY BILL,0.0,4728.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI RELIANCE DIGITAL ELECTRICITY BILL
11-02-2026,UPI-UBER-CLOTHING,0.0,6759.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI UBER CLOTHING
06-10-2025,OLA CABS PAYMENT-284675578,0.0,5773.0,,Transport & Travel,5,303,Travel Expense Ledger,OLA CABS PAYMENT
02-11-2025,UPI-CROSSWORD BOOKSTORE-BROADBAND BILL,0.0,1089.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI CROSSWORD BOOKSTORE BROADBAND BILL
24-08-2025,UPI-CROSSWORD BOOKSTORE-DINNER,0.0,1412.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI CROSSWORD BOOKSTORE DINNER
20-04-2025,UPI-MYNTRA-BREAKFAST,0.0,1469.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI MYNTRA BREAKFAST
01-08-2025,UPI-LENSKART-DINNER,0.0,953.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI LENSKART DINNER
18-01-2026,NEFT-RENT-850018,0.0,50674.0,,Rent & Housing,4,302,Rent Expense Ledger,NEFT RENT
02-04-2025,UPI-BHARGAV SANDEEP DESAI-MOVIE TICKETS,0.0,3187.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI BHARGAV SANDEEP DESAI MOVIE TICKETS
31-07-2025,UPI-SWIGGY-PHARMACY,0.0,4099.0,,Health & Medical,9,307,Medical Expense Ledger,UPI SWIGGY PHARMACY
23-08-2025,UPI-AMAZON INDIA-CAB RIDE,0.0,1116.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI AMAZON INDIA CAB RIDE
13-10-2025,UPI-FLIPKART-MOVIE TICKETS,0.0,1551.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI FLIPKART MOVIE TICKETS
01-03-2026,UPI-DMART-MOVIE TICKETS,0.0,3099.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI DMART MOVIE TICKETS
05-08-2025,UPI-APOLLO PHARMACY-MISC-130063,11778.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI APOLLO PHARMACY MISC
05-08-2025,UPI-UBER-MEDICAL BILL,0.0,619.0,,Health & Medical,9,307,Medical Expense Ledger,UPI UBER MEDICAL BILL
25-12-2025,UPI-CREDCLUB-CRED PAYMENT-712275729,0.0,27026.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
12-09-2025,NEFT CR-CREDIT CARD BILL PAYMENT-840408634,0.0,60213.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,NEFT CR CREDIT CARD BILL PAYMENT
21-06-2025,UPI-MYNTRA-MISC-494295,1392.0,0.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI MYNTRA MISC
12-09-2025,CC BILL PAYMENT-802994568,0.0,47751.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
22-05-2025,UPI-ZERODHA BROKING LTD-CONCERT TICKETS,0.0,4663.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI ZERODHA BROKING LTD CONCERT TICKETS
04-06-2025,UPI-BHARGAV SANDEEP DESAI-LAB TESTS,0.0,5289.0,,Health & Medical,9,307,Medical Expense Ledger,UPI BHARGAV SANDEEP DESAI LAB TESTS
29-09-2025,UPI-PVR CINEMAS-COACHING FEES,0.0,9295.0,,Education & Books,10,308,Education Expense Ledger,UPI PVR CINEMAS COACHING FEES
31-08-2025,UPI-SWIGGY-GAMING,0.0,3603.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI SWIGGY GAMING
28-02-2026,UPI-CROSSWORD BOOKSTORE-CAB RIDE,0.0,12535.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI CROSSWORD BOOKSTORE CAB RIDE
10-08-2025,DIVIDEND CREDIT CRISIL LIMITED-956238,4091.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT CRISIL LIMITED
29-10-2025,UPI-CROSSWORD BOOKSTORE-MISC-462232,0.0,544.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI CROSSWORD BOOKSTORE MISC
17-11-2025,UPI-BHARGAV SANDEEP DESAI-GAS CYLINDER PAYMENT,0.0,3986.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI BHARGAV SANDEEP DESAI GAS CYLINDER PAYMENT
05-04-2025,UPI-ZOMATO-BROADBAND BILL,0.0,4669.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI ZOMATO BROADBAND BILL
28-11-2025,UPI-MYNTRA-MOVIE TICKETS,0.0,2380.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI MYNTRA MOVIE TICKETS
04-06-2025,UPI-SPOTIFY-GAS CYLINDER PAYMENT,0.0,3934.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI SPOTIFY GAS CYLINDER PAYMENT
16-03-2026,UPI-ZERODHA BROKING LTD-MISC-496178,0.0,4584.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI ZERODHA BROKING LTD MISC
25-05-2025,UPI-NETFLIX-MISC-811716,0.0,2988.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI NETFLIX MISC
29-08-2025,UPI-BHARGAV SANDEEP DESAI-COACHING FEES,0.0,5930.0,,Education & Books,10,308,Education Expense Ledger,UPI BHARGAV SANDEEP DESAI COACHING FEES
02-05-2025,SWIGGY SUBSCRIPTION-967965,0.0,2739.0,,Entertainment,8,306,Entertainment Expense Ledger,SWIGGY SUBSCRIPTION
29-03-2026,UPI-PVR CINEMAS-WATER BILL,0.0,1219.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI PVR CINEMAS WATER BILL
30-09-2025,UPI-APOLLO PHARMACY-BREAKFAST,0.0,493.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI APOLLO PHARMACY BREAKFAST
03-11-2025,UPI-STARBUCKS-GAMING,0.0,1562.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI STARBUCKS GAMING
25-04-2025,UPI-ZERODHA BROKING LTD-BOOKS,0.0,6240.0,,Education & Books,10,308,Education Expense Ledger,UPI ZERODHA BROKING LTD BOOKS
29-12-2025,UPI-UBER-ONLINE SHOPPING,0.0,4958.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI UBER ONLINE SHOPPING
16-06-2025,CC BILL PAYMENT-482338399,0.0,50002.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
21-02-2026,CC BILL PAYMENT-793456096,0.0,4729.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,CC BILL PAYMENT
14-06-2025,UPI-SWIGGY-GOA TRIP EXPENSES,0.0,12700.0,,Transport & Travel,5,303,Travel Expense Ledger,UPI SWIGGY GOA TRIP EXPENSES
09-06-2025,UPI-FLIPKART-FOOD,0.0,1376.0,,Groceries & Food,3,301,Groceries Expense Ledger,UPI FLIPKART FOOD
14-04-2025,UPI-GOOGLEPAY-WATER BILL,0.0,1273.0,,Utilities & Bills,7,305,Utilities Expense Ledger,UPI GOOGLEPAY WATER BILL
19-09-2025,UPI-CREDCLUB-CRED PAYMENT-389441900,0.0,30320.0,,Credit Card Payment,11,401,Credit Card Payment Ledger,UPI CREDCLUB CRED PAYMENT
23-10-2025,UPI-NATURAL ICE CREAM-PHARMACY,0.0,2780.0,,Health & Medical,9,307,Medical Expense Ledger,UPI NATURAL ICE CREAM PHARMACY
24-04-2025,SALARY CREDIT APR 2025,54678.0,0.0,,Salary Income,1,201,Salary Ledger,SALARY CREDIT APR
08-01-2026,UPI-NETFLIX-ELECTRONICS,0.0,6972.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI NETFLIX ELECTRONICS
12-09-2025,UPI-RELIANCE DIGITAL-MISC-601233,0.0,7130.0,,Miscellaneous,12,499,Miscellaneous Ledger,UPI RELIANCE DIGITAL MISC
08-10-2025,UPI-DMART-DOCTOR CONSULTATION,0.0,2381.0,,Health & Medical,9,307,Medical Expense Ledger,UPI DMART DOCTOR CONSULTATION
08-09-2025,UPI-BIG BAZAAR-CLOTHING,0.0,1101.0,,Shopping & Lifestyle,6,304,Shopping Expense Ledger,UPI BIG BAZAAR CLOTHING
24-08-2025,ACH C- INFOSYS LIMITED DIVIDEND-576384,5672.0,0.0,,Investment Income,2,202,Investment Income Ledger,ACH C INFOSYS LIMITED DIVIDEND
21-10-2025,UPI-NETFLIX-CONCERT TICKETS,0.0,4341.0,,Entertainment,8,306,Entertainment Expense Ledger,UPI NETFLIX CONCERT TICKETS
27-05-2025,ZERODHA BROKING LTD SUBSCRIPTION-122499,0.0,1158.0,,Entertainment,8,306,Entertainment Expense Ledger,ZERODHA BROKING LTD SUBSCRIPTION
06-06-2025,UPI-BIG BAZAAR-MEDICAL BILL,0.0,2676.0,,Health & Medical,9,307,Medical Expense Ledger,UPI BIG BAZAAR MEDICAL BILL
08-02-2026,DIVIDEND CREDIT TATA POWER CO LTD-418488,270.0,0.0,,Investment Income,2,202,Investment Income Ledger,DIVIDEND CREDIT TATA POWER CO LTD
